qid	qa_pair_id	question	candidate	label
10741	206424	what are the measurements on the screen?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:12.87 }, value:2.6 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:9.53 }, value:24.2 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.02 }, value:32.7 } }	0
10741	206426	what are the measurements on the screen?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.73 }, value:0.33 }	0
10741	206427	what are the measurements on the screen?	"material:  { value:""plastic"" }"	0
10741	206428	what are the measurements on the screen?	"shell_type:  { value:""hard"" }"	0
10741	206429	what are the measurements on the screen?	"size:  { value:""13 inches"" }"	0
10742	206432	does it have a big display?	batteries_required:  { value:false }	0
10742	206433	does it have a big display?	"brand:  { value:""may chen"" }"	0
10742	206434	does it have a big display?	"color:  { standardized_values:[ ""flowers leaves"" ], value:""flowers leaves"" }"	0
10742	206435	does it have a big display?	"compatible_devices:  { value:""macbook-air-13"" }"	0
10742	206437	does it have a big display?	display:  { size:[ { unit:inches, value:13 } ] }	1
10742	206438	does it have a big display?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:12.87 }, value:2.6 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:9.53 }, value:24.2 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.02 }, value:32.7 } }	0
10742	206440	does it have a big display?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.73 }, value:0.33 }	0
10742	206441	does it have a big display?	"material:  { value:""plastic"" }"	0
10742	206442	does it have a big display?	"shell_type:  { value:""hard"" }"	0
10742	206443	does it have a big display?	"size:  { value:""13 inches"" }"	0
10743	206446	what is the size of the screen?	batteries_required:  { value:false }	0
10743	206447	what is the size of the screen?	"brand:  { value:""ocyclone"" }"	0
10743	206448	what is the size of the screen?	"color:  { value:""gold"" }"	0
10743	206449	what is the size of the screen?	"compatible_devices:  { value:""note 20"" }"	0
10743	206450	what is the size of the screen?	"compatible_phone_models:  { value:""samsung galaxy note 20 5g 6.7 inch"" }"	0
10743	206451	what is the size of the screen?	display:  { size:[ { unit:inches, value:6.7 } ] }	1
10743	206452	what is the size of the screen?	"form_factor:  { value:""bumper"" }"	0
10743	206453	what is the size of the screen?	"included_components:  { value:""kickstand"" }"	0
10743	206455	what is the size of the screen?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.15 }, value:8 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.5 }, value:16.5 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.59 }, value:1.5 } }	0
10743	206456	what is the size of the screen?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:7.2 }, value:2.29 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.6 }, value:9.14 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.9 }, value:18.29 } }	0
10743	206458	what is the size of the screen?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.25 }, value:0.11 }	0
10743	206459	what is the size of the screen?	item_weight:  { unit:grams, normalized_value:{ unit:pounds, value:0.09 }, value:42.4 }	0
10743	206460	what is the size of the screen?	"material:  { value:""tpu"" }"	0
10744	206463	how big is the screen?	batteries_required:  { value:false }	0
10744	206464	how big is the screen?	"brand:  { value:""ocyclone"" }"	0
10744	206465	how big is the screen?	"color:  { value:""gold"" }"	0
10744	206466	how big is the screen?	"compatible_devices:  { value:""note 20"" }"	0
10744	206467	how big is the screen?	"compatible_phone_models:  { value:""samsung galaxy note 20 5g 6.7 inch"" }"	0
10744	206468	how big is the screen?	display:  { size:[ { unit:inches, value:6.7 } ] }	1
10744	206469	how big is the screen?	"form_factor:  { value:""bumper"" }"	0
10744	206470	how big is the screen?	"included_components:  { value:""kickstand"" }"	0
10744	206472	how big is the screen?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.15 }, value:8 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.5 }, value:16.5 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.59 }, value:1.5 } }	0
10744	206473	how big is the screen?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:7.2 }, value:2.29 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.6 }, value:9.14 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.9 }, value:18.29 } }	0
10744	206475	how big is the screen?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.25 }, value:0.11 }	0
10744	206476	how big is the screen?	item_weight:  { unit:grams, normalized_value:{ unit:pounds, value:0.09 }, value:42.4 }	0
10744	206477	how big is the screen?	"material:  { value:""tpu"" }"	0
10745	206480	what is the size of the display?	batteries_required:  { value:false }	0
10745	206481	what is the size of the display?	"brand:  { value:""ocyclone"" }"	0
10745	206482	what is the size of the display?	"color:  { value:""gold"" }"	0
10745	206483	what is the size of the display?	"compatible_devices:  { value:""note 20"" }"	0
10745	206484	what is the size of the display?	"compatible_phone_models:  { value:""samsung galaxy note 20 5g 6.7 inch"" }"	0
10745	206485	what is the size of the display?	display:  { size:[ { unit:inches, value:6.7 } ] }	1
10745	206486	what is the size of the display?	"form_factor:  { value:""bumper"" }"	0
10745	206487	what is the size of the display?	"included_components:  { value:""kickstand"" }"	0
10745	206489	what is the size of the display?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.15 }, value:8 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.5 }, value:16.5 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.59 }, value:1.5 } }	0
10745	206490	what is the size of the display?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:7.2 }, value:2.29 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.6 }, value:9.14 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.9 }, value:18.29 } }	0
10745	206492	what is the size of the display?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.25 }, value:0.11 }	0
10745	206493	what is the size of the display?	item_weight:  { unit:grams, normalized_value:{ unit:pounds, value:0.09 }, value:42.4 }	0
10745	206494	what is the size of the display?	"material:  { value:""tpu"" }"	0
10746	206497	how big is the display?	batteries_included:  { value:false }	0
10746	206498	how big is the display?	batteries_required:  { value:false }	0
10746	206499	how big is the display?	"brand:  { value:""caseowl"" }"	0
10746	206500	how big is the display?	"color:  { standardized_values:[ ""pink"" ], value:""hot pink[fit galaxy note 8]"" }"	0
10746	206501	how big is the display?	"compatible_phone_models:  { value:""galaxy note 8"" }"	0
10746	206502	how big is the display?	display:  { size:[ { unit:inches, value:6.3 } ] }	1
10746	206504	how big is the display?	"included_components:  { value:""kickstand"" }; { value:""card holder"" }"	0
10746	206505	how big is the display?	includes_remote:  { value:false }	0
10746	206507	how big is the display?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:3.2 }, value:3.2 }, length:{ unit:inches, normalized_value:{ unit:inches, value:6.5 }, value:6.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0.78 }, value:0.78 } }	0
10746	206508	how big is the display?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8 }, value:2.54 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:4 }, value:10.16 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1 }, value:20.32 } }	0
10746	206510	how big is the display?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.35 }, value:0.16 }	0
10746	206511	how big is the display?	"material:  { value:""tpu"" }; { value:""faux leather"" }"	0
10746	206512	how big is the display?	"size:  { value:""for galaxy note 8 only"" }"	0
10747	206515	is the display big?	batteries_included:  { value:false }	0
10747	206516	is the display big?	batteries_required:  { value:false }	0
10747	206517	is the display big?	"brand:  { value:""caseowl"" }"	0
10747	206518	is the display big?	"color:  { standardized_values:[ ""pink"" ], value:""hot pink[fit galaxy note 8]"" }"	0
10747	206519	is the display big?	"compatible_phone_models:  { value:""galaxy note 8"" }"	0
10747	206520	is the display big?	display:  { size:[ { unit:inches, value:6.3 } ] }	1
10747	206522	is the display big?	"included_components:  { value:""kickstand"" }; { value:""card holder"" }"	0
10747	206523	is the display big?	includes_remote:  { value:false }	0
10747	206525	is the display big?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:3.2 }, value:3.2 }, length:{ unit:inches, normalized_value:{ unit:inches, value:6.5 }, value:6.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0.78 }, value:0.78 } }	0
10747	206526	is the display big?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8 }, value:2.54 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:4 }, value:10.16 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1 }, value:20.32 } }	0
10747	206528	is the display big?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.35 }, value:0.16 }	0
10747	206529	is the display big?	"material:  { value:""tpu"" }; { value:""faux leather"" }"	0
10747	206530	is the display big?	"size:  { value:""for galaxy note 8 only"" }"	0
10748	206533	what are the measurements of the screen?	batteries_included:  { value:false }	0
10748	206534	what are the measurements of the screen?	batteries_required:  { value:false }	0
10748	206535	what are the measurements of the screen?	"brand:  { value:""caseowl"" }"	0
10748	206536	what are the measurements of the screen?	"color:  { standardized_values:[ ""pink"" ], value:""hot pink[fit galaxy note 8]"" }"	0
10748	206537	what are the measurements of the screen?	"compatible_phone_models:  { value:""galaxy note 8"" }"	0
10748	206538	what are the measurements of the screen?	display:  { size:[ { unit:inches, value:6.3 } ] }	1
10748	206540	what are the measurements of the screen?	"included_components:  { value:""kickstand"" }; { value:""card holder"" }"	0
10748	206541	what are the measurements of the screen?	includes_remote:  { value:false }	0
10748	206543	what are the measurements of the screen?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:3.2 }, value:3.2 }, length:{ unit:inches, normalized_value:{ unit:inches, value:6.5 }, value:6.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0.78 }, value:0.78 } }	0
10748	206544	what are the measurements of the screen?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8 }, value:2.54 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:4 }, value:10.16 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1 }, value:20.32 } }	0
10748	206546	what are the measurements of the screen?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.35 }, value:0.16 }	0
10748	206547	what are the measurements of the screen?	"material:  { value:""tpu"" }; { value:""faux leather"" }"	0
10748	206548	what are the measurements of the screen?	"size:  { value:""for galaxy note 8 only"" }"	0
10749	206551	is this product stamped with an expiration date?	batteries_included:  { value:false }	0
10749	206552	is this product stamped with an expiration date?	batteries_required:  { value:false }	0
10749	206553	is this product stamped with an expiration date?	"brand:  { value:""snackhappy"" }"	0
10749	206559	is this product stamped with an expiration date?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:4.75 }, value:4.75 }, length:{ unit:inches, normalized_value:{ unit:inches, value:8.5 }, value:8.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:9.75 }, value:9.75 } }	0
10749	206560	is this product stamped with an expiration date?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8.7 }, value:13.46 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:8.5 }, value:21.59 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:5.3 }, value:22.1 } }	0
10749	206562	is this product stamped with an expiration date?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:1.8 }, value:0.82 }	0
10749	206563	is this product stamped with an expiration date?	"size:  { value:""20 piece set"" }"	0
10750	206566	is this a product that expires?	batteries_included:  { value:false }	0
10750	206567	is this a product that expires?	batteries_required:  { value:false }	0
10750	206568	is this a product that expires?	"brand:  { value:""snackhappy"" }"	0
10750	206574	is this a product that expires?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:4.75 }, value:4.75 }, length:{ unit:inches, normalized_value:{ unit:inches, value:8.5 }, value:8.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:9.75 }, value:9.75 } }	0
10750	206575	is this a product that expires?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8.7 }, value:13.46 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:8.5 }, value:21.59 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:5.3 }, value:22.1 } }	0
10750	206577	is this a product that expires?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:1.8 }, value:0.82 }	0
10750	206578	is this a product that expires?	"size:  { value:""20 piece set"" }"	0
10751	206581	does this product have no expiration date?	batteries_included:  { value:false }	0
10751	206582	does this product have no expiration date?	batteries_required:  { value:false }	0
10751	206583	does this product have no expiration date?	"brand:  { value:""snackhappy"" }"	0
10751	206589	does this product have no expiration date?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:4.75 }, value:4.75 }, length:{ unit:inches, normalized_value:{ unit:inches, value:8.5 }, value:8.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:9.75 }, value:9.75 } }	0
10751	206590	does this product have no expiration date?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8.7 }, value:13.46 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:8.5 }, value:21.59 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:5.3 }, value:22.1 } }	0
10751	206592	does this product have no expiration date?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:1.8 }, value:0.82 }	0
10751	206593	does this product have no expiration date?	"size:  { value:""20 piece set"" }"	0
10752	206596	does this cushion have an expiration date?	"brand:  { value:""svan"" }"	0
10752	206597	does this cushion have an expiration date?	"color:  { standardized_values:[ ""green"" ], value:""sage"" }"	0
10752	206605	does this cushion have an expiration date?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 }, length:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 } }	0
10752	206606	does this cushion have an expiration date?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:13.8 }, value:35.05 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:10.9 }, value:27.69 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2 }, value:5.08 } }	0
10752	206608	does this cushion have an expiration date?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.8 }, value:0.8 }	0
10752	206609	does this cushion have an expiration date?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.75 }, value:0.75 }	0
10752	206610	does this cushion have an expiration date?	"material:  { value:""polyester,cotton"" }"	0
10752	206611	does this cushion have an expiration date?	minimum_weight_recommendation:  { unit:pounds, normalized_value:{ unit:pounds, value:1 }, value:1 }	0
10753	206614	what is the expiration date?	"brand:  { value:""svan"" }"	0
10753	206615	what is the expiration date?	"color:  { standardized_values:[ ""green"" ], value:""sage"" }"	0
10753	206623	what is the expiration date?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 }, length:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 } }	0
10753	206624	what is the expiration date?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:13.8 }, value:35.05 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:10.9 }, value:27.69 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2 }, value:5.08 } }	0
10753	206626	what is the expiration date?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.8 }, value:0.8 }	0
10753	206627	what is the expiration date?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.75 }, value:0.75 }	0
10753	206628	what is the expiration date?	"material:  { value:""polyester,cotton"" }"	0
10753	206629	what is the expiration date?	minimum_weight_recommendation:  { unit:pounds, normalized_value:{ unit:pounds, value:1 }, value:1 }	0
10754	206632	do i have to worry about this expiring?	"brand:  { value:""svan"" }"	0
10754	206633	do i have to worry about this expiring?	"color:  { standardized_values:[ ""green"" ], value:""sage"" }"	0
10754	206641	do i have to worry about this expiring?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 }, length:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0 }, value:0 } }	0
10754	206642	do i have to worry about this expiring?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:13.8 }, value:35.05 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:10.9 }, value:27.69 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2 }, value:5.08 } }	0
10754	206644	do i have to worry about this expiring?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.8 }, value:0.8 }	0
10754	206645	do i have to worry about this expiring?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.75 }, value:0.75 }	0
10754	206646	do i have to worry about this expiring?	"material:  { value:""polyester,cotton"" }"	0
10754	206647	do i have to worry about this expiring?	minimum_weight_recommendation:  { unit:pounds, normalized_value:{ unit:pounds, value:1 }, value:1 }	0
10755	206650	is this edible?	batteries_included:  { value:false }	0
10755	206651	is this edible?	batteries_required:  { value:false }	0
10755	206652	is this edible?	"brand:  { value:""ecoteas"" }"	0
10755	206653	is this edible?	"color:  { value:""grey/platinum"" }"	0
10755	206659	is this edible?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:9.2 }, value:23.37 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.3 }, value:8.38 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.9 }, value:2.29 } }	0
10755	206661	is this edible?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.15 }, value:0.15 }	0
10755	206662	is this edible?	"material:  { value:""stainless steel"" }"	0
10755	206663	is this edible?	"size:  { value:""pack of 2"" }"	0
10755	206664	is this edible?	total_eaches:  { value:2 }	0
10756	206667	is there real food in here?	batteries_included:  { value:false }	0
10756	206668	is there real food in here?	batteries_required:  { value:false }	0
10756	206669	is there real food in here?	"brand:  { value:""ecoteas"" }"	0
10756	206670	is there real food in here?	"color:  { value:""grey/platinum"" }"	0
10756	206676	is there real food in here?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:9.2 }, value:23.37 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.3 }, value:8.38 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.9 }, value:2.29 } }	0
10756	206678	is there real food in here?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.15 }, value:0.15 }	0
10756	206679	is there real food in here?	"material:  { value:""stainless steel"" }"	0
10756	206680	is there real food in here?	"size:  { value:""pack of 2"" }"	0
10756	206681	is there real food in here?	total_eaches:  { value:2 }	0
10757	206684	can you eat this stuff?	batteries_included:  { value:false }	0
10757	206685	can you eat this stuff?	batteries_required:  { value:false }	0
10757	206686	can you eat this stuff?	"brand:  { value:""ecoteas"" }"	0
10757	206687	can you eat this stuff?	"color:  { value:""grey/platinum"" }"	0
10757	206693	can you eat this stuff?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:9.2 }, value:23.37 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.3 }, value:8.38 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.9 }, value:2.29 } }	0
10757	206695	can you eat this stuff?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.15 }, value:0.15 }	0
10757	206696	can you eat this stuff?	"material:  { value:""stainless steel"" }"	0
10757	206697	can you eat this stuff?	"size:  { value:""pack of 2"" }"	0
10757	206698	can you eat this stuff?	total_eaches:  { value:2 }	0
10758	206701	what color is the lens?	batteries_included:  { value:false }	0
10758	206702	what color is the lens?	batteries_required:  { value:false }	0
10758	206703	what color is the lens?	"brand:  { value:""in style eyes"" }"	0
10758	206704	what color is the lens?	"color:  { standardized_values:[ ""metallic"" ], value:""pewter"" }"	0
10758	206706	what color is the lens?	includes_ac_adapter:  { value:false }	0
10758	206709	what color is the lens?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:0.9 }, value:0.9 }, length:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:1.25 }, value:1.25 } }	0
10758	206710	what color is the lens?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:15.75 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.5 }, value:6.35 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.3 }, value:3.3 } }	0
10758	206712	what color is the lens?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.3 }, value:0.3 }	0
10758	206713	what color is the lens?	"item_shape:  { value:""rectangular"" }"	0
10758	206714	what color is the lens?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.3 }, value:0.3 }	0
10758	206715	what color is the lens?	"lens:  { color:[ { value:""clear"" } ], material:[ { value:""plastic"" } ], width:[ { unit:millimeters, value:""53"" } ] }"	1
10758	206716	what color is the lens?	model_year:  { value:2013 }	0
10758	206717	what color is the lens?	"seasons:  { value:""basic"" }"	0
10759	206720	do these lenses come tinted?	batteries_included:  { value:false }	0
10759	206721	do these lenses come tinted?	batteries_required:  { value:false }	0
10759	206722	do these lenses come tinted?	"brand:  { value:""in style eyes"" }"	0
10759	206723	do these lenses come tinted?	"color:  { standardized_values:[ ""metallic"" ], value:""pewter"" }"	0
10759	206725	do these lenses come tinted?	includes_ac_adapter:  { value:false }	0
10759	206728	do these lenses come tinted?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:0.9 }, value:0.9 }, length:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:1.25 }, value:1.25 } }	0
10759	206729	do these lenses come tinted?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:15.75 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.5 }, value:6.35 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.3 }, value:3.3 } }	0
10759	206731	do these lenses come tinted?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.3 }, value:0.3 }	0
10759	206732	do these lenses come tinted?	"item_shape:  { value:""rectangular"" }"	0
10759	206733	do these lenses come tinted?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.3 }, value:0.3 }	0
10759	206734	do these lenses come tinted?	"lens:  { color:[ { value:""clear"" } ], material:[ { value:""plastic"" } ], width:[ { unit:millimeters, value:""53"" } ] }"	1
10759	206735	do these lenses come tinted?	model_year:  { value:2013 }	0
10759	206736	do these lenses come tinted?	"seasons:  { value:""basic"" }"	0
10760	206739	what sort of material are the lenses made out of?	batteries_included:  { value:false }	0
10760	206740	what sort of material are the lenses made out of?	batteries_required:  { value:false }	0
10760	206741	what sort of material are the lenses made out of?	"brand:  { value:""in style eyes"" }"	0
10760	206742	what sort of material are the lenses made out of?	"color:  { standardized_values:[ ""metallic"" ], value:""pewter"" }"	0
10760	206744	what sort of material are the lenses made out of?	includes_ac_adapter:  { value:false }	0
10760	206747	what sort of material are the lenses made out of?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:0.9 }, value:0.9 }, length:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 }, height:{ unit:inches, normalized_value:{ unit:inches, value:1.25 }, value:1.25 } }	0
10760	206748	what sort of material are the lenses made out of?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:15.75 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.5 }, value:6.35 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.3 }, value:3.3 } }	0
10760	206750	what sort of material are the lenses made out of?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.3 }, value:0.3 }	0
10760	206751	what sort of material are the lenses made out of?	"item_shape:  { value:""rectangular"" }"	0
10760	206752	what sort of material are the lenses made out of?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.3 }, value:0.3 }	0
10760	206753	what sort of material are the lenses made out of?	"lens:  { color:[ { value:""clear"" } ], material:[ { value:""plastic"" } ], width:[ { unit:millimeters, value:""53"" } ] }"	1
10760	206754	what sort of material are the lenses made out of?	model_year:  { value:2013 }	0
10760	206755	what sort of material are the lenses made out of?	"seasons:  { value:""basic"" }"	0
10761	206758	what is the lens type for this item?	"brand:  { value:""geekpro"" }"	0
10761	206759	what is the lens type for this item?	"color:  { value:""black"" }"	0
10761	206760	what is the lens type for this item?	"display:  { size:[ { unit:inches, value:1.5 } ], technology:[ { value:""lcd"" } ], type:[ { value:""lcd"" } ], dimensions:[ { value:""1.5''"" } ] }"	0
10761	206761	what is the lens type for this item?	"flash_memory:  { type:[ { value:""micro sd"" } ] }"	0
10761	206763	what is the lens type for this item?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:2.32 }, value:2.32 }, length:{ unit:inches, normalized_value:{ unit:inches, value:1.61 }, value:1.61 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0.97 }, value:0.97 } }	0
10761	206764	what is the lens type for this item?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.5 }, value:16.51 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:5.1 }, value:12.95 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:3.1 }, value:7.87 } }	0
10761	206766	what is the lens type for this item?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.85 }, value:0.39 }	0
10761	206767	what is the lens type for this item?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.13 }, value:0.13 }	0
10761	206768	what is the lens type for this item?	language:  { type:unknown, value:english }	0
10761	206769	what is the lens type for this item?	"lens:  { type:[ { value:""wide-angle"" } ] }"	1
10761	206770	what is the lens type for this item?	"resolution:  { value:""720p"" }"	0
10761	206771	what is the lens type for this item?	"screen_surface_description:  { value:""glossy"" }"	0
10761	206772	what is the lens type for this item?	water_resistance_level:  { value:waterproof }	0
10761	206774	what is the lens type for this item?	"wireless_communication_technology:  { value:""wi-fi"" }"	0
10762	206776	can i get this in wide angle lens?	"brand:  { value:""geekpro"" }"	0
10762	206777	can i get this in wide angle lens?	"color:  { value:""black"" }"	0
10762	206778	can i get this in wide angle lens?	"display:  { size:[ { unit:inches, value:1.5 } ], technology:[ { value:""lcd"" } ], type:[ { value:""lcd"" } ], dimensions:[ { value:""1.5''"" } ] }"	0
10762	206779	can i get this in wide angle lens?	"flash_memory:  { type:[ { value:""micro sd"" } ] }"	0
10762	206781	can i get this in wide angle lens?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:2.32 }, value:2.32 }, length:{ unit:inches, normalized_value:{ unit:inches, value:1.61 }, value:1.61 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0.97 }, value:0.97 } }	0
