qid	qa_pair_id	question	candidate	label
10003	192754	how much does the battery weigh?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.15 }, value:0.07 }	0
10003	192755	how much does the battery weigh?	"material:  { value:""stainless steel"" }"	0
10003	192756	how much does the battery weigh?	num_batteries:  { quantity:1, type:lithium_polymer }	0
10003	192757	how much does the battery weigh?	"power_source_type:  { value:""battery"" }"	0
10004	192760	can this use normal batteries?	batteries_included:  { value:true }	0
10004	192761	can this use normal batteries?	batteries_required:  { value:true }	0
10004	192762	can this use normal batteries?	battery:  { cell_composition:[ { value:lithium_polymer } ], weight:[ { unit:grams, value:4.2 } ] }	1
10004	192763	can this use normal batteries?	"brand:  { value:""rovyvon"" }"	0
10004	192764	can this use normal batteries?	"color:  { standardized_values:[ ""black"" ], value:""matte black"" }"	0
10004	192765	can this use normal batteries?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:5.51 }, value:1.8 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.68 }, value:6.81 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.71 }, value:14 } }	0
10004	192766	can this use normal batteries?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.15 }, value:0.07 }	0
10004	192767	can this use normal batteries?	"material:  { value:""stainless steel"" }"	0
10004	192768	can this use normal batteries?	num_batteries:  { quantity:1, type:lithium_polymer }	0
10004	192769	can this use normal batteries?	"power_source_type:  { value:""battery"" }"	0
10005	192772	who is the seller of this product?	batteries_included:  { value:true }	0
10005	192773	who is the seller of this product?	batteries_required:  { value:true }	0
10005	192774	who is the seller of this product?	battery:  { cell_composition:[ { value:lithium_ion } ], weight:[ { unit:grams, value:2 } ], average_life:[ { unit:hours, value:10 } ] }	0
10005	192775	who is the seller of this product?	"brand:  { value:""tomtom"" }"	0
10005	192776	who is the seller of this product?	"color:  { value:""black"" }"	0
10005	192779	who is the seller of this product?	"display:  { size:[ { unit:inches, value:1.37 } ], type:[ { value:""glass"" } ] }"	0
10005	192781	who is the seller of this product?	human_interface_input:  { value:buttons }	0
10005	192783	who is the seller of this product?	"included_components:  { value:""multi-sport cardio watch^charger^user guide"" }"	0
10005	192784	who is the seller of this product?	includes_rechargable_battery:  { value:false }	0
10005	192790	who is the seller of this product?	is_heat_sensitive:  { value:false }	0
10005	192794	who is the seller of this product?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:1.46 }, value:3.7 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:10.63 }, value:27 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.47 }, value:1.2 } }	0
10005	192795	who is the seller of this product?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:4.25 }, value:9.4 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.7 }, value:9.4 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:3.7 }, value:10.8 } }	0
10005	192797	who is the seller of this product?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.75 }, value:0.34 }	0
10005	192798	who is the seller of this product?	item_weight:  { unit:grams, normalized_value:{ unit:pounds, value:0.14 }, value:63 }	0
10005	192799	who is the seller of this product?	language:  { type:unknown, value:german }; { type:unknown, value:english }; { type:unknown, value:spanish }; { type:unknown, value:french }; { type:unknown, value:italian }	0
10005	192800	who is the seller of this product?	model_year:  { value:2015 }	0
10005	192801	who is the seller of this product?	num_batteries:  { quantity:1, type:lithium_ion }; { quantity:1, type:aa }; { quantity:1, type:unknown }	0
10005	192802	who is the seller of this product?	"sport_type:  { value:""running"" }"	0
10005	192803	who is the seller of this product?	supports_bluetooth_technology:  { value:true }	0
10005	192804	who is the seller of this product?	target_gender:  { value:unisex }	0
10005	192806	who is the seller of this product?	water_resistance_level:  { value:water_resistant }	0
10005	192808	who is the seller of this product?	wireless_comm_standard:  { value:bluetooth }	0
10006	192810	who will i be buying this from?	batteries_included:  { value:true }	0
10006	192811	who will i be buying this from?	batteries_required:  { value:true }	0
10006	192812	who will i be buying this from?	battery:  { cell_composition:[ { value:lithium_ion } ], weight:[ { unit:grams, value:2 } ], average_life:[ { unit:hours, value:10 } ] }	0
10006	192813	who will i be buying this from?	"brand:  { value:""tomtom"" }"	0
10006	192814	who will i be buying this from?	"color:  { value:""black"" }"	0
10006	192817	who will i be buying this from?	"display:  { size:[ { unit:inches, value:1.37 } ], type:[ { value:""glass"" } ] }"	0
10006	192819	who will i be buying this from?	human_interface_input:  { value:buttons }	0
10006	192821	who will i be buying this from?	"included_components:  { value:""multi-sport cardio watch^charger^user guide"" }"	0
10006	192822	who will i be buying this from?	includes_rechargable_battery:  { value:false }	0
10006	192828	who will i be buying this from?	is_heat_sensitive:  { value:false }	0
10006	192832	who will i be buying this from?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:1.46 }, value:3.7 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:10.63 }, value:27 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.47 }, value:1.2 } }	0
10006	192833	who will i be buying this from?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:4.25 }, value:9.4 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.7 }, value:9.4 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:3.7 }, value:10.8 } }	0
10006	192835	who will i be buying this from?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.75 }, value:0.34 }	0
10006	192836	who will i be buying this from?	item_weight:  { unit:grams, normalized_value:{ unit:pounds, value:0.14 }, value:63 }	0
10006	192837	who will i be buying this from?	language:  { type:unknown, value:german }; { type:unknown, value:english }; { type:unknown, value:spanish }; { type:unknown, value:french }; { type:unknown, value:italian }	0
10006	192838	who will i be buying this from?	model_year:  { value:2015 }	0
10006	192839	who will i be buying this from?	num_batteries:  { quantity:1, type:lithium_ion }; { quantity:1, type:aa }; { quantity:1, type:unknown }	0
10006	192840	who will i be buying this from?	"sport_type:  { value:""running"" }"	0
10006	192841	who will i be buying this from?	supports_bluetooth_technology:  { value:true }	0
10006	192842	who will i be buying this from?	target_gender:  { value:unisex }	0
10006	192844	who will i be buying this from?	water_resistance_level:  { value:water_resistant }	0
10006	192846	who will i be buying this from?	wireless_comm_standard:  { value:bluetooth }	0
10007	192848	who is listed as the seller on record of this?	batteries_included:  { value:true }	0
10007	192849	who is listed as the seller on record of this?	batteries_required:  { value:true }	0
10007	192850	who is listed as the seller on record of this?	battery:  { cell_composition:[ { value:lithium_ion } ], weight:[ { unit:grams, value:2 } ], average_life:[ { unit:hours, value:10 } ] }	0
10007	192851	who is listed as the seller on record of this?	"brand:  { value:""tomtom"" }"	0
10007	192852	who is listed as the seller on record of this?	"color:  { value:""black"" }"	0
10007	192855	who is listed as the seller on record of this?	"display:  { size:[ { unit:inches, value:1.37 } ], type:[ { value:""glass"" } ] }"	0
10007	192857	who is listed as the seller on record of this?	human_interface_input:  { value:buttons }	0
10007	192859	who is listed as the seller on record of this?	"included_components:  { value:""multi-sport cardio watch^charger^user guide"" }"	0
10007	192860	who is listed as the seller on record of this?	includes_rechargable_battery:  { value:false }	0
10007	192866	who is listed as the seller on record of this?	is_heat_sensitive:  { value:false }	0
10007	192870	who is listed as the seller on record of this?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:1.46 }, value:3.7 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:10.63 }, value:27 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:0.47 }, value:1.2 } }	0
10007	192871	who is listed as the seller on record of this?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:4.25 }, value:9.4 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.7 }, value:9.4 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:3.7 }, value:10.8 } }	0
10007	192873	who is listed as the seller on record of this?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.75 }, value:0.34 }	0
10007	192874	who is listed as the seller on record of this?	item_weight:  { unit:grams, normalized_value:{ unit:pounds, value:0.14 }, value:63 }	0
10007	192875	who is listed as the seller on record of this?	language:  { type:unknown, value:german }; { type:unknown, value:english }; { type:unknown, value:spanish }; { type:unknown, value:french }; { type:unknown, value:italian }	0
10007	192876	who is listed as the seller on record of this?	model_year:  { value:2015 }	0
10007	192877	who is listed as the seller on record of this?	num_batteries:  { quantity:1, type:lithium_ion }; { quantity:1, type:aa }; { quantity:1, type:unknown }	0
10007	192878	who is listed as the seller on record of this?	"sport_type:  { value:""running"" }"	0
10007	192879	who is listed as the seller on record of this?	supports_bluetooth_technology:  { value:true }	0
10007	192880	who is listed as the seller on record of this?	target_gender:  { value:unisex }	0
10007	192882	who is listed as the seller on record of this?	water_resistance_level:  { value:water_resistant }	0
10007	192884	who is listed as the seller on record of this?	wireless_comm_standard:  { value:bluetooth }	0
10008	192886	can these batteries power a 1ah lamp?	"band:  { material:[ { value:""tpu"" } ] }"	0
10008	192887	can these batteries power a 1ah lamp?	batteries_required:  { value:false }	0
10008	192888	can these batteries power a 1ah lamp?	battery:  { cell_composition:[ { value:polymer }, { value:lithium } ], power:[ { unit:milliamp_hours, value:500 } ] }	1
10008	192889	can these batteries power a 1ah lamp?	"brand:  { value:""newatch"" }"	0
10008	192890	can these batteries power a 1ah lamp?	"compatible_phone_models:  { value:""apple iphone 5"" }; { value:""apple iphone 5s"" }; { value:""apple iphone 4s"" }; { value:""apple iphone 6s"" }; { value:""samsung galaxy s5"" }; { value:""iphone 7"" }; { value:""samsung galaxy s7 edge"" }; { value:""apple iphone 4"" }; { value:""apple iphone 6s plus"" }; { value:""apple iphone 6"" }; { value:""samsung galaxy s8 plus"" }; { value:""samsung galaxy s3"" }; { value:""samsung galaxy s4"" }; { value:""samsung galaxy s6 edge"" }; { value:""apple iphone 5c"" }; { value:""samsung galaxy s6"" }"	0
10008	192891	can these batteries power a 1ah lamp?	"connectivity_technology:  { value:""bluetooth"" }; { value:""usb"" }"	0
10008	192892	can these batteries power a 1ah lamp?	"display:  { size:[ { unit:inches, value:1.54 } ], technology:[ { value:""lcd"" } ] }"	0
10008	192894	can these batteries power a 1ah lamp?	human_interface_input:  { value:touch_screen }	0
10008	192895	can these batteries power a 1ah lamp?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:3.62 }, value:5.59 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.91 }, value:7.39 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.2 }, value:9.19 } }	0
10008	192897	can these batteries power a 1ah lamp?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.26 }, value:0.12 }	0
10008	192898	can these batteries power a 1ah lamp?	"supported_application:  { value:""email"" }; { value:""sleep monitor"" }; { value:""alarm"" }; { value:""phone"" }; { value:""pedometer"" }; { value:""camera"" }; { value:""music player"" }"	0
10008	192899	can these batteries power a 1ah lamp?	target_gender:  { value:unisex }	0
10008	192900	can these batteries power a 1ah lamp?	water_resistance_level:  { value:waterproof }	0
10008	192902	can these batteries power a 1ah lamp?	wireless_comm_standard:  { value:bluetooth }	0
10008	192903	can these batteries power a 1ah lamp?	"wireless_communication_technology:  { value:""bluetooth"" }"	0
10008	192904	can these batteries power a 1ah lamp?	wireless_provider:  { value:telefonica }	0
10009	192906	can these batteries power a 500mah lamp?	"band:  { material:[ { value:""tpu"" } ] }"	0
10009	192907	can these batteries power a 500mah lamp?	batteries_required:  { value:false }	0
10009	192908	can these batteries power a 500mah lamp?	battery:  { cell_composition:[ { value:polymer }, { value:lithium } ], power:[ { unit:milliamp_hours, value:500 } ] }	1
10009	192909	can these batteries power a 500mah lamp?	"brand:  { value:""newatch"" }"	0
10009	192910	can these batteries power a 500mah lamp?	"compatible_phone_models:  { value:""apple iphone 5"" }; { value:""apple iphone 5s"" }; { value:""apple iphone 4s"" }; { value:""apple iphone 6s"" }; { value:""samsung galaxy s5"" }; { value:""iphone 7"" }; { value:""samsung galaxy s7 edge"" }; { value:""apple iphone 4"" }; { value:""apple iphone 6s plus"" }; { value:""apple iphone 6"" }; { value:""samsung galaxy s8 plus"" }; { value:""samsung galaxy s3"" }; { value:""samsung galaxy s4"" }; { value:""samsung galaxy s6 edge"" }; { value:""apple iphone 5c"" }; { value:""samsung galaxy s6"" }"	0
10009	192911	can these batteries power a 500mah lamp?	"connectivity_technology:  { value:""bluetooth"" }; { value:""usb"" }"	0
10009	192912	can these batteries power a 500mah lamp?	"display:  { size:[ { unit:inches, value:1.54 } ], technology:[ { value:""lcd"" } ] }"	0
10009	192914	can these batteries power a 500mah lamp?	human_interface_input:  { value:touch_screen }	0
10009	192915	can these batteries power a 500mah lamp?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:3.62 }, value:5.59 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.91 }, value:7.39 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.2 }, value:9.19 } }	0
10009	192917	can these batteries power a 500mah lamp?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.26 }, value:0.12 }	0
10009	192918	can these batteries power a 500mah lamp?	"supported_application:  { value:""email"" }; { value:""sleep monitor"" }; { value:""alarm"" }; { value:""phone"" }; { value:""pedometer"" }; { value:""camera"" }; { value:""music player"" }"	0
10009	192919	can these batteries power a 500mah lamp?	target_gender:  { value:unisex }	0
10009	192920	can these batteries power a 500mah lamp?	water_resistance_level:  { value:waterproof }	0
10009	192922	can these batteries power a 500mah lamp?	wireless_comm_standard:  { value:bluetooth }	0
10009	192923	can these batteries power a 500mah lamp?	"wireless_communication_technology:  { value:""bluetooth"" }"	0
10009	192924	can these batteries power a 500mah lamp?	wireless_provider:  { value:telefonica }	0
10010	192926	how much power do these batteries give off?	"band:  { material:[ { value:""tpu"" } ] }"	0
10010	192927	how much power do these batteries give off?	batteries_required:  { value:false }	0
10010	192928	how much power do these batteries give off?	battery:  { cell_composition:[ { value:polymer }, { value:lithium } ], power:[ { unit:milliamp_hours, value:500 } ] }	1
10010	192929	how much power do these batteries give off?	"brand:  { value:""newatch"" }"	0
10010	192930	how much power do these batteries give off?	"compatible_phone_models:  { value:""apple iphone 5"" }; { value:""apple iphone 5s"" }; { value:""apple iphone 4s"" }; { value:""apple iphone 6s"" }; { value:""samsung galaxy s5"" }; { value:""iphone 7"" }; { value:""samsung galaxy s7 edge"" }; { value:""apple iphone 4"" }; { value:""apple iphone 6s plus"" }; { value:""apple iphone 6"" }; { value:""samsung galaxy s8 plus"" }; { value:""samsung galaxy s3"" }; { value:""samsung galaxy s4"" }; { value:""samsung galaxy s6 edge"" }; { value:""apple iphone 5c"" }; { value:""samsung galaxy s6"" }"	0
10010	192931	how much power do these batteries give off?	"connectivity_technology:  { value:""bluetooth"" }; { value:""usb"" }"	0
10010	192932	how much power do these batteries give off?	"display:  { size:[ { unit:inches, value:1.54 } ], technology:[ { value:""lcd"" } ] }"	0
10010	192934	how much power do these batteries give off?	human_interface_input:  { value:touch_screen }	0
10010	192935	how much power do these batteries give off?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:3.62 }, value:5.59 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.91 }, value:7.39 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.2 }, value:9.19 } }	0
10010	192937	how much power do these batteries give off?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.26 }, value:0.12 }	0
10010	192938	how much power do these batteries give off?	"supported_application:  { value:""email"" }; { value:""sleep monitor"" }; { value:""alarm"" }; { value:""phone"" }; { value:""pedometer"" }; { value:""camera"" }; { value:""music player"" }"	0
10010	192939	how much power do these batteries give off?	target_gender:  { value:unisex }	0
10010	192940	how much power do these batteries give off?	water_resistance_level:  { value:waterproof }	0
10010	192942	how much power do these batteries give off?	wireless_comm_standard:  { value:bluetooth }	0
10010	192943	how much power do these batteries give off?	"wireless_communication_technology:  { value:""bluetooth"" }"	0
10010	192944	how much power do these batteries give off?	wireless_provider:  { value:telefonica }	0
10011	192946	what kind of collar does it have?	batteries_included:  { value:false }	0
10011	192947	what kind of collar does it have?	batteries_required:  { value:false }	0
10011	192948	what kind of collar does it have?	"brand:  { value:""romwe"" }"	0
10011	192949	what kind of collar does it have?	"collar_style:  { value:""band"" }"	1
10011	192950	what kind of collar does it have?	"color:  { standardized_values:[ ""multi"" ], value:""multicolor"" }"	0
10011	192952	what kind of collar does it have?	"fabric_type:  { value:""100% polyester"" }"	0
10011	192953	what kind of collar does it have?	"fit_type:  { value:""loose fit"" }"	0
10011	192954	what kind of collar does it have?	"front_style:  { value:""flat front"" }"	0
10011	192957	what kind of collar does it have?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:11.75 }, value:4.57 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:9.75 }, value:24.76 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.8 }, value:29.84 } }	0
10011	192958	what kind of collar does it have?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.32 }, value:0.14 }	0
10011	192959	what kind of collar does it have?	"neck:  { neck_style:[ { value:""keyhole neck"" } ] }"	0
10011	192960	what kind of collar does it have?	"opacity:  { value:""opaque"" }"	0
10011	192961	what kind of collar does it have?	"size:  { value:""large"" }"	0
10011	192962	what kind of collar does it have?	"sleeve:  { type:[ { value:""long sleeve"" } ] }"	0
10011	192963	what kind of collar does it have?	"target_audience:  { value:""women"" }"	0
10012	192966	what does the collar look like?	batteries_included:  { value:false }	0
10012	192967	what does the collar look like?	batteries_required:  { value:false }	0
10012	192968	what does the collar look like?	"brand:  { value:""romwe"" }"	0
10012	192969	what does the collar look like?	"collar_style:  { value:""band"" }"	1
10012	192970	what does the collar look like?	"color:  { standardized_values:[ ""multi"" ], value:""multicolor"" }"	0
10012	192972	what does the collar look like?	"fabric_type:  { value:""100% polyester"" }"	0
10012	192973	what does the collar look like?	"fit_type:  { value:""loose fit"" }"	0
10012	192974	what does the collar look like?	"front_style:  { value:""flat front"" }"	0
10012	192977	what does the collar look like?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:11.75 }, value:4.57 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:9.75 }, value:24.76 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.8 }, value:29.84 } }	0
10012	192978	what does the collar look like?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.32 }, value:0.14 }	0
10012	192979	what does the collar look like?	"neck:  { neck_style:[ { value:""keyhole neck"" } ] }"	0
10012	192980	what does the collar look like?	"opacity:  { value:""opaque"" }"	0
10012	192981	what does the collar look like?	"size:  { value:""large"" }"	0
10012	192982	what does the collar look like?	"sleeve:  { type:[ { value:""long sleeve"" } ] }"	0
10012	192983	what does the collar look like?	"target_audience:  { value:""women"" }"	0
10013	192986	is it a scoop collar?	batteries_included:  { value:false }	0
10013	192987	is it a scoop collar?	batteries_required:  { value:false }	0
10013	192988	is it a scoop collar?	"brand:  { value:""romwe"" }"	0
10013	192989	is it a scoop collar?	"collar_style:  { value:""band"" }"	1
10013	192990	is it a scoop collar?	"color:  { standardized_values:[ ""multi"" ], value:""multicolor"" }"	0
10013	192992	is it a scoop collar?	"fabric_type:  { value:""100% polyester"" }"	0
10013	192993	is it a scoop collar?	"fit_type:  { value:""loose fit"" }"	0
10013	192994	is it a scoop collar?	"front_style:  { value:""flat front"" }"	0
10013	192997	is it a scoop collar?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:11.75 }, value:4.57 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:9.75 }, value:24.76 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.8 }, value:29.84 } }	0
10013	192998	is it a scoop collar?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.32 }, value:0.14 }	0
10013	192999	is it a scoop collar?	"neck:  { neck_style:[ { value:""keyhole neck"" } ] }"	0
10013	193000	is it a scoop collar?	"opacity:  { value:""opaque"" }"	0
10013	193001	is it a scoop collar?	"size:  { value:""large"" }"	0
10013	193002	is it a scoop collar?	"sleeve:  { type:[ { value:""long sleeve"" } ] }"	0
10013	193003	is it a scoop collar?	"target_audience:  { value:""women"" }"	0
10014	193006	is this a motorcycle jacket?	batteries_included:  { value:false }	0
10014	193007	is this a motorcycle jacket?	batteries_required:  { value:false }	0
10014	193008	is this a motorcycle jacket?	"brand:  { value:""viking cycle"" }"	0
10014	193009	is this a motorcycle jacket?	"color:  { standardized_values:[ ""brown"" ], value:""brown"" }"	0
10014	193010	is this a motorcycle jacket?	"compatible_with_vehicle_type:  { value:""motorcycle"" }; { value:""cruiser"" }"	1
10014	193013	is this a motorcycle jacket?	"fabric_type:  { value:""leather"" }"	0
10014	193015	is this a motorcycle jacket?	is_foldable:  { value:false }	0
10014	193017	is this a motorcycle jacket?	is_stain_resistant:  { value:false }	0
10014	193018	is this a motorcycle jacket?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:22.91 }, value:10.4 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:21.61 }, value:54.9 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:4.09 }, value:58.2 } }	0
10014	193020	is this a motorcycle jacket?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:6.95 }, value:3.15 }	0
10014	193021	is this a motorcycle jacket?	"lifestyle:  { value:""motorcycle riding"" }"	0
10014	193022	is this a motorcycle jacket?	"pocket_description:  { value:""basic 5 pckt"" }"	0
10014	193023	is this a motorcycle jacket?	"size:  { value:""large"" }"	0
10014	193024	is this a motorcycle jacket?	"target_audience:  { value:""motorcycle rider, harley rider, harley owner, honda rider"" }"	0
10014	193025	is this a motorcycle jacket?	target_gender:  { value:male }	0
10014	193026	is this a motorcycle jacket?	water_resistance_level:  { value:water_resistant }	0
10015	193029	would this jacket be good for going cruising?	batteries_included:  { value:false }	0
10015	193030	would this jacket be good for going cruising?	batteries_required:  { value:false }	0
10015	193031	would this jacket be good for going cruising?	"brand:  { value:""viking cycle"" }"	0
10015	193032	would this jacket be good for going cruising?	"color:  { standardized_values:[ ""brown"" ], value:""brown"" }"	0
10015	193033	would this jacket be good for going cruising?	"compatible_with_vehicle_type:  { value:""motorcycle"" }; { value:""cruiser"" }"	1
10015	193036	would this jacket be good for going cruising?	"fabric_type:  { value:""leather"" }"	0
10015	193038	would this jacket be good for going cruising?	is_foldable:  { value:false }	0
10015	193040	would this jacket be good for going cruising?	is_stain_resistant:  { value:false }	0
10015	193041	would this jacket be good for going cruising?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:22.91 }, value:10.4 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:21.61 }, value:54.9 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:4.09 }, value:58.2 } }	0
10015	193043	would this jacket be good for going cruising?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:6.95 }, value:3.15 }	0
10015	193044	would this jacket be good for going cruising?	"lifestyle:  { value:""motorcycle riding"" }"	0
10015	193045	would this jacket be good for going cruising?	"pocket_description:  { value:""basic 5 pckt"" }"	0
10015	193046	would this jacket be good for going cruising?	"size:  { value:""large"" }"	0
10015	193047	would this jacket be good for going cruising?	"target_audience:  { value:""motorcycle rider, harley rider, harley owner, honda rider"" }"	0
10015	193048	would this jacket be good for going cruising?	target_gender:  { value:male }	0
10015	193049	would this jacket be good for going cruising?	water_resistance_level:  { value:water_resistant }	0
10016	193052	can i wear this when riding my bike?	batteries_included:  { value:false }	0
10016	193053	can i wear this when riding my bike?	batteries_required:  { value:false }	0
10016	193054	can i wear this when riding my bike?	"brand:  { value:""viking cycle"" }"	0
10016	193055	can i wear this when riding my bike?	"color:  { standardized_values:[ ""brown"" ], value:""brown"" }"	0
10016	193056	can i wear this when riding my bike?	"compatible_with_vehicle_type:  { value:""motorcycle"" }; { value:""cruiser"" }"	1
10016	193059	can i wear this when riding my bike?	"fabric_type:  { value:""leather"" }"	0
10016	193061	can i wear this when riding my bike?	is_foldable:  { value:false }	0
10016	193063	can i wear this when riding my bike?	is_stain_resistant:  { value:false }	0
10016	193064	can i wear this when riding my bike?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:22.91 }, value:10.4 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:21.61 }, value:54.9 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:4.09 }, value:58.2 } }	0
10016	193066	can i wear this when riding my bike?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:6.95 }, value:3.15 }	0
10016	193067	can i wear this when riding my bike?	"lifestyle:  { value:""motorcycle riding"" }"	0
10016	193068	can i wear this when riding my bike?	"pocket_description:  { value:""basic 5 pckt"" }"	0
10016	193069	can i wear this when riding my bike?	"size:  { value:""large"" }"	0
10016	193070	can i wear this when riding my bike?	"target_audience:  { value:""motorcycle rider, harley rider, harley owner, honda rider"" }"	0
10016	193071	can i wear this when riding my bike?	target_gender:  { value:male }	0
10016	193072	can i wear this when riding my bike?	water_resistance_level:  { value:water_resistant }	0
10017	193075	what is the length of the cable?	batteries_included:  { value:false }	0
10017	193076	what is the length of the cable?	batteries_required:  { value:false }	0
10017	193077	what is the length of the cable?	"brand:  { value:""connbull"" }"	0
10017	193078	what is the length of the cable?	"cable:  { length:[ { unit:feet, string_value:""30 feet"", decimal_value:30 } ], type:[ { value:""hdmi"" } ] }"	1
10017	193079	what is the length of the cable?	"compatible_devices:  { value:""playstation"" }; { value:""laptop"" }; { value:""tv"" }; { value:""xbox"" }; { value:""monitor"" }; { value:""pc"" }; { value:""projector"" }"	0
10017	193080	what is the length of the cable?	"connector_type:  { value:""optical"" }; { value:""hdmi"" }"	0
10017	193082	what is the length of the cable?	data_transfer_rate:  { unit:gigabits_per_second, value:48 }	0
10017	193084	what is the length of the cable?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:4.32 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:15.75 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.7 }, value:15.75 } }	0
10017	193086	what is the length of the cable?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.75 }, value:0.34 }	0
10017	193087	what is the length of the cable?	"size:  { value:""33ft"" }"	0
10018	193090	is the cable shorter than 40 feet?	batteries_included:  { value:false }	0
10018	193091	is the cable shorter than 40 feet?	batteries_required:  { value:false }	0
10018	193092	is the cable shorter than 40 feet?	"brand:  { value:""connbull"" }"	0
10018	193093	is the cable shorter than 40 feet?	"cable:  { length:[ { unit:feet, string_value:""30 feet"", decimal_value:30 } ], type:[ { value:""hdmi"" } ] }"	1
10018	193094	is the cable shorter than 40 feet?	"compatible_devices:  { value:""playstation"" }; { value:""laptop"" }; { value:""tv"" }; { value:""xbox"" }; { value:""monitor"" }; { value:""pc"" }; { value:""projector"" }"	0
10018	193095	is the cable shorter than 40 feet?	"connector_type:  { value:""optical"" }; { value:""hdmi"" }"	0
10018	193097	is the cable shorter than 40 feet?	data_transfer_rate:  { unit:gigabits_per_second, value:48 }	0
10018	193099	is the cable shorter than 40 feet?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:4.32 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:15.75 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.7 }, value:15.75 } }	0
